排名,电影名称,上映时间,总票房(元),平均票价,平均场次
8025,枯木逢春,,2100,62,17
8026,青山恋,,2100,64,17
8027,巴黎·上海,,2097,3,48
8028,大地有爱,,2087,4,34
8029,2018年第十四届中国长春电影节15,,2081,44,9
8030,黑炮事件,,2076,44,47
8031,环游地球80天/80日环游世界,,2070,7,39
8032,十五贯(豫剧),,2067,21,99
8033,斗艳,2016/9/10,2066,26,1
8034,重聚,,2065,26,79
8035,飞跃山海关,2013/4/1,2060,20,52
8036,青春,,2060,36,1
8037,古墓魅影,,2060,32,2
8038,再见土拨鼠,,2060,39,8
8039,琴童,,2054,5,60
8040,犬父,,2050,25,4
8041,燃烧的石榴,,2050,27,8
8042,十八岁的我,,2040,14,6
8043,卧云,2021/6/6,2040,38,0
8044,圣诞树2,,2039,25,16
8045,龙吟,,2032,29,2
8046,一个人的皮影戏,,2020,20,34
8047,无名狂,,2013,52,1
8048,椰岛民谣,2010/6/25,2010,14,12
8049,正义守望者,,2010,15,11
8050,闯入17天,,2000,38,27
8051,女司机,,2000,61,17
8052,夜班哭声,,2000,25,6
8053,风雨十二年,,2000,40,50
8054,情人湖,,1987,29,1
8055,风筝再次飞起,,1980,20,5
8056,烽火佳人,,1975,25,13
8057,乡恋,,1960,16,5
8058,一张船票,2021/8/27,1958,28,0
8059,传奇少年王阳明,2022/3/17,1956,32,1
8060,寻宝者,,1955,35,19
8061,我爱红娘,,1935,27,3
8062,最美,,1934,27,36
8063,尼罗河上的惨案,,1933,34,1
8064,泰山屠龙,,1925,10,4
8065,完美婚礼,,1922,26,5
8066,龙刀奇缘,2005/11/10,1922,10,11
8067,电影节上的贵宾,,1920,40,48
8068,女倾慕者,,1910,34,19
8069,生死传递,2014/1/29,1900,21,3
8070,爱情无间道,,1900,25,4
8071,石榴花,,1900,61,16
8072,狩猎者,,1898,21,2
8073,丁丁战猴王,,1894,32,59
8074,盛世大阅兵,,1890,29,16
8075,2021厦门-俄罗斯电影周,,1885,37,6
8076,生命的河,,1882,29,0
8077,完美一天,,1875,26,73
8078,月吟,,1860,27,6
8079,好孩子,,1858,5,82
8080,黑井往事,,1855,60,5
8081,摇啊摇，摇到外婆桥,,1845,15,123
8082,无“疯”也起浪,2020/8/28,1842,27,2
8083,生死诀,,1840,20,7
8084,1+1=家,,1835,10,9
8085,包裹,2012/5/3,1835,20,2
8086,黄土情,2013/5/18,1830,20,8
8087,孩子王,,1825,30,12
8088,浪漫邂逅,,1824,26,1
8089,特警伏魔,,1815,25,5
8090,阿扬达与机械师,,1813,4,67
8091,英雄小八路,,1808,5,63
8092,毛泽东回韶山,,1804,13,20
8093,关工委主任,,1800,20,4
8094,茅岩河纤夫之恋,2021/9/10,1798,42,22
8095,博弈,2012/10/26,1780,15,3
8096,博弈,2011/3/23,1780,15,3
8097,瞧这一家子,,1770,35,25
8098,走向梦想的日子,,1770,30,3
8099,海南省2019年俄罗斯电影展映活动,,1765,33,2
8100,庐山恋,1980/2/1,1760,11,23
8101,借东西的小人阿莉埃蒂,,1760,5,352
8102,大漠赤城,2009/3/6,1754,5,6
8103,宝贝别哭,2012/7/1,1750,21,3
8104,别跟狗较劲,2010/5/17,1745,17,9
8105,狗小的自行车,,1740,13,9
8106,危险游戏,,1740,12,24
8107,房子房子我爱你,,1740,21,5
8108,好花红,,1737,20,2
8109,皆大欢喜,,1732,124,14
8110,金兰姊妹,,1720,33,10
8111,卡萨布兰卡,,1720,27,64
8112,爱 如果,,1717,7,7
8113,元帅的童年,2006/12/3,1716,5,122
8114,这儿是香格里拉,,1715,32,27
8115,脐带,,1706,38,45
8116,少林英雄,,1701,3,254
8117,城市的星空,,1700,25,23
8118,泉水叮咚,,1697,63,14
8119,老萨的战争,,1692,26,2
8120,我的哥哥安小天,,1692,7,128
8121,密情追踪,,1688,24,5
8122,梦幻列车,2015/3/24,1688,4,11
8123,杨门女将（京剧）,,1680,20,82
8124,弄臣,,1680,60,28
8125,脚尖上的信天游,2016/3/28,1680,10,56
8126,我是好男孩,,1676,5,72
8127,四个小伙伴,,1674,7,24
8128,赤焰传说,,1674,36,1
8129,尘网曦光,,1670,39,14
8130,江湖八面风,,1670,25,4
8131,青春的应答,2014/2/13,1670,24,4
8132,钥匙,,1665,20,2
8133,地道战,,1665,33,0
8134,残酷的情人,,1663,25,7
8135,小偷,,1663,4,117
8136,常青藤,,1660,31,6
8137,因水之名,,1645,30,14
8138,谁来陪伴我,2018/12/4,1642,22,4
8139,我是“粉丝”,,1640,23,72
8140,冷雪,,1640,39,5
8141,幸福的四字箴言,,1640,3,100
8142,魔鬼刺客,,1639,4,18
8143,沙家店粮站,,1637,25,0
8144,红色娘子军,,1635,8,22
8145,豆丁奇遇记,,1623,5,60
8146,魔表,1990/2/1,1617,5,71
8147,变脸,,1610,40,13
8148,四川—熊猫的故乡,,1603,21,26
8149,剃头匠,,1602,10,31
8150,魔鬼邻居,,1601,4,109
8151,小平您好,2004/8/10,1600,20,80
8152,红日,,1600,44,18
8153,水神娃,2017/5/28,1596,23,1
8154,为爱而来,,1596,26,1
8155,天网,,1595,25,22
8156,飞翔的花朵,,1590,17,7
8157,没有爸爸的村庄,,1574,2,169
8158,群英会,,1574,36,44
8159,闪闪的红星,,1568,5,69
8160,父母的婚事（豫剧）,2023/4/4,1566,30,7
8161,春蕾赋,,1560,19,3
8162,容情,,1560,9,7
8163,厂窑惨案,,1558,22,14
8164,大篷车,,1553,7,72
8165,夏天的拉花,2013/9/10,1551,29,1
8166,砸掉你的牙,,1550,9,4
8167,生死对决,2005/7/5,1550,11,3
8168,上海假日,,1550,20,13
8169,短信一月追,2005/8/11,1539,4,25
8170,听说爱情来过,,1539,30,1
8171,赣南1934,,1534,40,4
8172,红小鬼,,1532,28,6
8173,天上掉下个琳妹妹,2018/12/6,1530,30,51
8174,大轰炸,,1526,40,6
8175,我们接吻吧,,1525,3,57
8176,大煞星与小妹头,,1510,34,22
8177,仫佬行者,,1500,30,17
8178,帝王道,,1500,15,100
8179,119婚约,2015/6/30,1500,30,8
8180,窑洞小学,2013/3/8,1500,36,21
8181,亭城之恋,2018/9/21,1500,20,9
8182,爱不需要承诺,,1500,30,13
8183,老兵刀锋,2022/11/22,1497,34,0
8184,挑战者,,1488,26,3
8185,爱情万岁,,1486,4,46
8186,祈祷,,1480,31,3
8187,雾宅,,1480,29,26
8188,海瑞驯虎（秦腔）,,1480,20,1
8189,电影儿女,,1480,20,12
8190,五(2)班,,1475,2,156
8191,蓝的影子,,1472,2,201
8192,人人都说我爱你,,1472,2,151
8193,到期,,1472,2,201
8194,艾莉森：做自己的英雄,,1471,3,84
8195,梨树花开的地方,,1470,32,3
8196,终极审判,,1470,32,2
8197,雷雨（黄梅戏）,,1461,44,0
8198,清涧起义,,1460,18,2
8199,俐侎阿朵,2014/3/20,1459,24,9
8200,蝶恋花,,1455,26,5
8201,背人的人,,1455,2,150
8202,悲情布鲁克,,1454,11,15
8203,山里的春天,,1445,31,0
8204,兄弟,2004/4/1,1435,5,54
8205,瞬间,,1432,33,44
8206,白夜最长时,,1430,20,0
8207,太空营救,,1421,5,19
8208,谈谈心恋恋爱,,1420,10,28
8209,赚钱计划,,1410,22,5
8210,雪色,,1410,6,36
8211,吐鲁番情歌,,1406,3,35
8212,法国电影展（陕西）,,1405,22,33
8213,外来媳妇本地郎,,1404,3,51
8214,翩翩起舞的姑娘,,1400,40,35
8215,虾仔擒盗记,,1400,5,57
8216,舞动我青春,2021/4/9,1400,35,10
8217,东归英雄传,,1397,12,14
8218,情满天山,2022/6/30,1385,25,0
8219,周恩来外交风云,,1380,10,138
8220,琉神Mabuyer 剧场版,,1376,23,30
8221,找乐,1992/2/1,1375,15,30
8222,冬至,,1375,25,55
8223,离天空这么近,,1375,25,9
8224,真的你·假的我,2021/10/23,1361,30,0
8225,阿金的故事,1997/7/29,1360,11,31
8226,大村庄的热情,,1359,4,64
8227,海龟,,1358,5,69
8228,女警神威,,1355,24,7
8229,小飞侠,,1355,30,1
8230,梨树花开,,1354,13,3
8231,喜神,,1350,16,2
8232,电话亭情缘,,1350,34,4
8233,小花,,1348,4,63
8234,小花,,1348,4,52
8235,乘风破浪,,1344,84,16
8236,我在马路边捡到一元钱,,1340,24,2
8237,跑山,,1340,3,80
8238,月色撩人,,1337,27,2
8239,火线追凶之不白之冤,2013/4/25,1330,26,0
8240,黑色的诱惑,,1325,25,7
8241,爱情手铐,,1320,23,6
8242,开心的八月,,1320,40,7
8243,别说抱歉，别说再见,,1320,37,12
8244,我叫阿里木,,1320,1,15
8245,温暖,,1320,11,17
8246,魔鬼,,1320,60,11
8247,钢甲战队,2022/8/24,1320,33,1
8248,太阳升起的地方,,1318,31,14
8249,生活的颤音,,1315,32,41
8250,青春逆袭,2014/6/26,1308,25,1
8251,妈妈去哪儿,2014/5/1,1305,23,2
8252,龙舞金瓶,,1305,42,2
8253,九品村官,,1305,28,7
8254,红色之旅,,1300,23,4
8255,缉凶,,1300,5,130
8256,孽海恩怨,,1292,9,18
8257,第一次转让,,1290,25,5
8258,白雪公主与青蛙王子,,1290,15,86
8259,沔洲烽火,,1290,15,29
8260,归来是少年,,1290,31,7
8261,速度,,1283,17,5
8262,村曲悠扬,,1278,30,11
8263,生命监管,,1275,27,3
8264,黑荆棘,,1272,24,9
8265,2018年第十四届中国长春电影节18,,1269,40,6
8266,绝色春城,2022/1/14,1265,26,1
8267,夜迷宫,,1260,36,35
8268,童年警事,,1257,5,46
8269,铁斧惊魂,,1257,3,66
8270,仙人坝的红衣兜,,1255,39,4
8271,玻璃盒子,2020/8/22,1251,27,0
8272,阿克苏的馕,,1250,30,5
8273,亲爱的课堂,,1245,15,21
8274,永州故事,,1240,40,16
8275,世纪大阅兵,,1240,5,21
8276,民主华南第一辑,,1240,40,10
8277,狗言狗语,,1239,4,55
8278,2018年第十四届中国长春电影节24,,1238,44,6
8279,警至情归,,1237,46,2
8280,烛光里的微笑,,1234,44,28
8281,月圆凉州,2006/3/27,1233,4,34
8282,海岛冒险,,1230,15,3
8283,中国功夫少女组,2003/9/12,1229,16,10
8284,青春祭,,1225,34,36
8285,红楼梦,,1223,53,23
8286,转校生,,1221,21,10
8287,大决战之辽沈战役,,1220,17,1
8288,城市候鸟,,1217,26,3
8289,有话好好说,,1215,5,32
8290,荷香,,1214,18,17
8291,平原游击队,,1210,10,29
8292,村长相声哥,2017/4/14,1205,22,1
8293,伙头福星,,1204,3,41
8294,护士日记,,1204,12,102
8295,白求恩大夫,,1200,36,17
8296,广东顺德2016西班牙电影展,,1200,25,2
8297,激情跳水梦,,1200,60,7
8298,青山翠谷,,1200,40,10
8299,微风吹乱蜗牛心,2013/10/14,1200,40,30
8300,天秤,,1200,40,4
8301,心急吃不了热豆腐,2005/4/20,1200,2,44
8302,有梦就飞,,1200,40,15
8303,凋谢鲜花,,1199,17,2
8304,壁虎,2013/3/8,1197,2,2
8305,生命,,1195,18,5
8306,2018年第十四届中国长春电影节22,,1187,44,5
8307,两个父亲,,1180,26,2
8308,2018年第十四届中国长春电影节13,,1177,44,9
8309,卡门,,1177,44,27
8310,天堂的眼睛,2007/8/11,1176,4,54
8311,误入青春,2021/8/27,1172,30,0
8312,单亲宝贝,,1170,29,3
8313,金猴降妖,1985/2/1,1170,10,29
8314,落井的硬币,,1160,21,9
8315,小骑兵历险记,,1152,3,66
8316,地狱究竟有几层,,1150,25,4
8317,雷米特杯失窃记,,1148,4,55
8318,山水有相逢,,1146,3,38
8319,心雨花露,,1140,15,19
8320,1021.1202,,1140,20,57
8321,海市蜃城,,1136,26,0
8322,危情雪夜,,1129,4,45
8323,荧屏奇遇,,1122,5,48
8324,女理发师,,1120,10,28
8325,我要当村官,,1110,10,8
8326,2018年第十四届中国长春电影节23,,1105,44,5
8327,穆桂英大战洪州,,1100,25,22
8328,进击吧，少女！,,1100,29,19
8329,豆蔻年华,,1096,11,21
8330,石磨的婚事,,1095,31,9
8331,幸福秘方,,1093,24,1
8332,文姬归汉,2023/4/25,1088,17,3
8333,人熊传奇,,1080,37,29
8334,临沧的诱惑,2015/6/24,1080,25,1
8335,我在震中,,1079,36,2
8336,流言,,1077,2,196
8337,阿格蕾,,1076,2,59
8338,站立的男人,,1076,2,118
8339,流言,,1076,2,196
8340,奈河,2014/10/14,1072,2,2
8341,宝贵的秘密,,1071,23,6
8342,男式女子足球队,,1070,32,17
8343,凤凰琴,,1067,13,84
8344,祝福,,1065,8,10
8345,反黑行动,,1064,30,2
8346,重案组之非常任务,,1060,24,5
8347,春花春草也成荫,,1055,12,10
8348,麦特巴卜和大嘴,,1055,6,30
8349,我的婚礼和其他秘密,,1051,28,13
8350,淘金奇缘,,1050,26,1
8351,金牌班长,,1050,25,11
8352,镖行天下前传之烽火辽东,,1050,70,8
8353,不要离开我,,1050,15,70
8354,火山之恋,2022/4/22,1050,35,3
8355,北极之恋,,1050,38,28
8356,天降,2015/12/10,1045,45,0
8357,心事,,1040,27,5
8358,跑着去北京,,1040,35,6
8359,黄河大合唱,,1039,38,9
8360,女神捕之迷局,,1035,15,9
8361,桔梗花,,1031,28,19
8362,我的车,,1030,16,22
8363,二子开店,1987/2/1,1030,17,20
8364,维托里奥广场电梯里的文明冲突,,1030,24,43
8365,2018年第十四届中国长春电影节16,,1016,44,5
8366,浪漫七夕之疯狂搅局,2018/12/25,1016,25,0
8367,镇伏司·火神之怒,2021/12/3,1016,39,0
8368,风雨百泉,,1015,31,2
8369,烈火男儿—“业余”消防员,,1014,32,2
8370,乒乓小子,,1014,18,19
8371,湖上的女人,,1011,3,39
8372,边疆军魂,,1008,36,2
8373,聊斋新编之男狐,,1000,40,3
8374,南漂,2012/4/1,1000,25,20
8375,鸡鸣三省,,1000,20,50
8376,你追我赶,,1000,33,3
8377,梦非梦,,1000,10,100
8378,神经侠侣,2005/1/14,996,13,39
8379,京武侠影,,990,33,3
8380,六扇门之玄武初现,,985,29,2
8381,爱上入殓师,2020/9/11,983,28,0
8382,平原枪声,2011/1/22,982,12,27
8383,2018年第十四届中国长春电影节21,,980,43,5
8384,亲合力,,980,30,11
8385,醉拳3,,979,9,10
8386,洛神,,976,21,47
8387,情有独钟,,970,3,77
8388,爱的替身,,962,29,4
8389,流浪者,,955,6,55
8390,微笑,,955,33,3
8391,生命之约,,950,5,38
8392,天国逆子,,948,38,13
8393,九龙佩,,940,17,2
8394,舞出骄阳,,940,20,1
8395,喜剧明星,,939,4,8
8396,天极,,935,4,4
8397,情暖葡萄沟,,932,20,1
8398,午夜幽灵车,,931,30,0
8399,那年李花正开时,2020/9/12,931,30,0
8400,开天辟地,,931,47,20
8401,你的情歌我来唱,,930,30,5
8402,门球健将,2011/10/8,925,20,7
8403,死亡面具,,924,3,48
8404,红楼二尤,2023/4/25,921,12,3
8405,马车的假期,,920,40,12
8406,追鱼,,915,26,4
8407,赵氏孤儿,,915,1,7
8408,一剑钟情,,911,30,1
8409,太阳花儿开,,911,30,2
8410,血战台儿庄,,910,11,41
8411,猎,,905,19,8
8412,三毛从军记,,897,5,35
8413,广东省电影行业协会2018年第六届香港电影广东展映活动,,895,26,4
8414,溢彩流光,,892,14,9
8415,最后目击者,,890,16,2
8416,雪地迷情,,888,17,5
8417,幸福的车轮,,886,26,34
8418,女驸马,,886,21,42
8419,津门奇案之开枪,2015/11/1,880,80,3
8420,两个小足球队,,876,6,52
8421,太想爱你,,876,17,17
8422,花都之恋,2015/11/3,875,26,0
8423,困境,,875,27,11
8424,天琴,,875,29,2
8425,逃亡战士,,875,25,2
8426,工会主席,,875,35,25
8427,寻找美人痣,,870,15,29
8428,一生香水,,870,14,6
8429,南征北战,,865,15,56
8430,巴山夜雨,,865,27,32
8431,强扭瓜不甜,,860,33,4
8432,骆驼旦,,855,15,4
8433,丰年,,851,11,7
8434,闻香,2009/12/4,850,6,3
8435,起舞,,849,12,2
8436,从原点开始,,845,9,45
8437,零公里,2006/5/12,842,2,30
8438,西南玉米雨养旱作增产技术,,840,30,4
8439,相约黄昏,,836,27,2
8440,旅行离婚,,834,31,2
8441,同居蜜友,2006/1/5,832,18,46
8442,星星的梦,2015/7/18,830,17,2
8443,今天我休息,,830,11,39
8444,龙顶,,830,22,6
8445,烈火恩仇,,829,5,61
8446,聪明小鬼斗笨贼,,828,4,38
8447,觉里曼姆,,825,27,4
8448,罂粟花儿不再开,,825,5,55
8449,董小宛,,820,10,41
8450,正·青春,2011/9/23,818,18,2
8451,正·青春,,818,18,2
8452,我不是老师,,818,26,1
8453,抗日冲锋队7：雪域追踪,,815,14,3
8454,御前侍卫,,812,11,4
8455,上甘岭,,805,7,17
8456,阳光盛夏,,800,18,3
8457,社区故事,,800,25,4
8458,非常秀,,800,38,5
8459,我这一辈子,1950/2/1,800,11,25
8460,大气层消失,1990/2/1,793,5,43
8461,知音,,790,10,40
8462,青春之歌,,790,10,38
8463,弹无虚发之对决黄金谷,2013/5/8,790,23,3
8464,说谎世界,1950/2/1,790,11,37
8465,甜甜蜜蜜,1959/2/1,790,10,40
8466,追捕野狼帮,1994/1/1,789,3,42
8467,别哭，妈妈,,789,5,32
8468,义剑奇侠,,784,4,52
8469,盘妻索妻,,780,30,26
8470,宗师,,780,60,7
8471,留爱,2015/1/1,780,20,3
8472,壶王,,780,30,3
8473,战争童谣,,773,5,28
8474,女人四十,,770,10,39
8475,凤凰岭的抉择,,770,28,3
8476,寻娃总动员,2018/12/27,767,30,1
8477,桥,,760,38,20
8478,云朵上的羊角花,,760,21,1
8479,青春的脚步,,760,10,25
8480,茶花村的幸福生活,2011/10/1,750,29,7
8481,我的未来谁做主,,750,30,25
8482,生死缉毒,2014/6/26,745,21,4
8483,101朵玫瑰,,745,50,2
8484,少年雷锋,,743,5,32
8485,抬头见喜,2012/3/24,741,17,14
8486,柳堡的故事,,740,10,24
8487,茶亦有道,,739,22,4
8488,警察有约,2003/12/27,736,2,41
8489,大闹天宫(上),,730,11,35
8490,新婚第一夜,1955/2/1,730,10,37
8491,好事成双,,730,10,15
8492,不倒翁的奇幻旅程,2012/4/27,727,5,18
8493,幸福的向日葵,,720,11,7
8494,阿Q与孔乙己,,720,21,4
8495,家里有我,,720,21,17
8496,大李，小李和老李,,720,10,36
8497,伴你高飞,,720,20,18
8498,爱很简单,,720,10,24
8499,羊城暗哨,,710,10,36
8500,林家铺子,1900/1/1,710,10,36
8501,双龙会,,708,8,30
8502,夏日琴情,,706,15,23
8503,守卫者,2015/12/18,705,34,1
8504,小娇妻谋生记,1995/12/7,700,47,15
8505,成成烽火之青春行动,,700,25,4
8506,深呼吸,,700,50,7
8507,野花恋,,690,15,3
8508,画家齐白石,,690,10,35
8509,黄土地,,681,5,63
8510,一个都不能少,,680,10,34
8511,好女不愁嫁,,670,10,7
8512,乌珠穆沁的孩子,2015/11/27,667,22,0
8513,倾城之恋,2008/12/3,665,12,1
8514,水雨童话,,664,12,6
8515,宫锦袍（婺剧）,,663,44,0
8516,海霞,,662,16,21
8517,希望的梦想,,660,24,14
8518,好梦成真,,660,30,4
8519,缘来有爱,,660,35,1
8520,林海雪原,,660,10,33
8521,狼牙山五壮士,,660,10,33
8522,危狱惊情,,660,60,11
8523,炫舞青春,,655,21,8
8524,天下归心,,653,47,14
8525,梦归山哈,,650,25,13
8526,满意不满意,,650,10,33
8527,恋爱大赢家,2004/11/30,645,4,54
8528,野猪林（京剧）,,642,21,3
8529,杀瓜,,640,40,16
8530,美丽的蓝色多瑙河,,640,80,8
8531,倾城之恋,,636,13,2
8532,夺金,,635,15,4
8533,月亮之上,,631,5,22
8534,西施,,630,19,2
8535,最美,,630,70,1
8536,暖春,1900/1/1,627,3,28
8537,恩怨,,625,28,2
8538,烈火中永生,1900/1/1,620,6,13
8539,花园街五号,,620,11,58
8540,我想飞,,620,20,4
8541,无毒岛之狩猎行动,,615,41,0
8542,人心底色,,615,21,4
8543,渊子崖保卫战,2017/3/28,614,26,0
8544,天若有情,,614,38,16
8545,此爱绵绵,,613,36,2
8546,哥哥树,,610,5,11
8547,金秋鹿鸣,,609,16,20
8548,酒是故乡浓,2012/7/1,609,5,19
8549,印度拉贾,,609,3,49
8550,刺客2,2017/10/20,607,22,1
8551,毛泽东和他的儿子,,606,20,30
8552,荒山泪,,605,19,32
8553,飞飞从影记,,603,5,59
8554,天下太忙,,600,40,3
8555,手风琴,,600,20,2
8556,大明县令袁宏道,,600,10,15
8557,美少女壮士,2018/11/16,600,29,0
8558,天才计划,2020/12/19,600,29,4
8559,足球少年,,595,27,2
8560,我是谁,,595,31,1
8561,我和我的同学们,,589,5,24
8562,遥望南方的童年,,585,33,3
8563,东方欲晓,2015/11/17,585,15,3
8564,小六,,580,13,1
8565,两个裹红头巾的女人,,580,10,58
8566,赤裸的微笑,,576,3,61
8567,梦想花正开,,575,36,4
8568,让我为你靠点谱,,574,29,7
8569,茶树飘香,,570,19,4
8570,透析,,570,34,17
8571,真命天女,,569,11,27
8572,李双双,,565,5,113
8573,船说,,565,22,3
8574,临时演员,,563,47,0
8575,喜盈门,1900/1/1,562,40,14
8576,变脸,1995/6/9,560,10,28
8577,大脚印-稻草人传奇,,560,20,0
8578,围剿,,560,22,4
8579,恐怖夜,1988/2/1,558,9,31
8580,神秘的大佛,,556,9,31
8581,桑树的影子,,552,10,9
8582,青铜狂魔,,550,25,4
8583,爱情童话,,550,50,0
8584,夏日暖洋洋,2001/9/30,550,37,15
8585,我的舞林江湖,2017/8/22,550,28,0
8586,解放了的中国,,550,34,8
8587,戴口罩的小狗,,545,5,52
8588,我亚妈发仔瘟,,545,6,8
8589,周恩来万隆之行,,544,6,44
8590,画圣,2012/6/5,540,17,2
8591,缘份天注定,,540,60,2
8592,美丽无比,,539,1,54
8593,少年邓恩铭,,532,17,1
8594,2021厦门-泰国电影周,,531,33,1
8595,一个和八个,,530,38,14
8596,东方神舟,,530,10,13
8597,战争中的女人：沂蒙六姐妹,,530,12,1
8598,爱与勇气,,529,5,10
8599,重返十八,,526,3,53
8600,军人的妻子,,525,21,5
8601,心语,,520,40,13
8602,美味情歌,,519,16,2
8603,社区民警魏大同,,516,20,0
8604,闯入迷宅,2014/9/26,514,21,1
8605,婚礼歌手,,513,5,29
8606,没事偷着乐,,510,39,13
8607,秦香莲（秦腔）,,510,21,1
8608,暗剑,2018/11/23,509,25,0
8609,大圣降妖,,508,27,0
8610,我的23岁,2015/6/30,505,24,2
8611,韭菜花开,,505,16,4
8612,兵临城下,,502,3,5
8613,声震长空,,500,10,50
8614,不见不散,1999/1/5,500,31,3
8615,朝梦夕阳行,,500,20,3
8616,倒霉的一天,2016/2/5,500,22,0
8617,2016新西兰电影节,,500,45,2
8618,白毛女,,500,25,20
8619,五埠岭过大年,2022/1/5,500,20,4
8620,夏日纯情,,495,15,5
8621,黑衣内卫之凤凰天火,,494,27,1
8622,魔轮,,492,45,11
8623,美丽的夜晚,,492,3,55
8624,两个孩子和狗,,491,5,48
8625,赚够一千万,,490,25,1
8626,秘密图纸,,490,10,25
8627,其实不想走,,490,7,35
8628,陇东刀客之悍匪围城,2016/9/27,490,21,2
8629,战神,,490,41,2
8630,报刊亭,,490,10,49
8631,拥抱明天,,490,10,8
8632,喜马拉雅之灵,,489,33,15
8633,刀客,,488,23,2
8634,牧笛,,488,29,17
8635,断桥遗梦,,485,37,1
8636,幸福之门,,483,25,0
8637,情定北塘湾,,480,80,2
8638,路的远方,,480,40,12
8639,谁是坏孩子,2018/12/11,480,20,8
8640,心泉,,480,15,1
8641,撞出爱火花,,476,24,1
8642,三七情缘,1999/6/4,476,1,8
8643,奥赛罗,,475,25,2
8644,虎头要塞之蓝色七号,,471,29,3
8645,人民至上,,470,25,5
8646,感恩之旅,,470,67,4
8647,阿宝的故事,,470,10,47
8648,单身汉,,470,47,3
8649,金阁山传奇,,470,15,16
8650,大哥,,470,20,1
8651,会唱歌的土豆,2002/2/15,470,6,28
8652,小兵张嘎,,467,9,9
8653,梦寻桃花源,,467,25,1
8654,潜在威力,,465,3,69
8655,地气,,465,16,4
8656,最后的爱，最初的爱,,464,7,12
8657,阿Q正传,,462,14,33
8658,阿Q正传,,462,14,33
8659,憨兄逗弟,,460,21,1
8660,过年,1992/2/1,460,10,23
8661,火车快跑,2015/11/19,460,29,8
8662,国魂,,460,10,46
8663,失衡的美丽,2008/1/1,460,14,4
8664,幸福在歌唱,,460,20,2
8665,如此荒唐,,460,3,50
8666,我这一辈子,,460,11,21
8667,我的父亲母亲,1999/10/16,460,16,7
8668,阳光星旅团,2019/2/1,456,19,12
